,id,X_cluster_5
11577,21-19DY-1687,2
11578,21-19DY-1688,0
11579,21-19DY-169,0
11580,21-19DY-1690,1
11581,21-19DY-1692,1
11582,21-19DY-1693,1
11583,21-19DY-1698,2
11584,21-19DY-1700,1
11585,21-19DY-1702,1
11586,21-19DY-1706,2
11587,21-19DY-1713,1
11588,21-19DY-1718,2
11589,21-19DY-1720,2
11590,21-19DY-1721,1
11591,21-19DY-1722,1
11592,21-19DY-1724,1
11593,21-19DY-1725,0
11594,21-19DY-1729,2
11595,21-19DY-1730,2
11596,21-19DY-1731,1
11597,21-19DY-1737,1
11598,21-19DY-1739,1
11599,21-19DY-1740,0
11600,21-19DY-1741,2
11601,21-19DY-1743,1
11602,21-19DY-1749,2
11603,21-19DY-175,2
11604,21-19DY-1755,1
11605,21-19DY-1757,1
11606,21-19DY-176,2
11607,21-19DY-1763,1
11608,21-19DY-1766,1
11609,21-19DY-1767,1
11610,21-19DY-1777,2
11611,21-19DY-1778,2
11612,21-19DY-1784,1
11613,21-19DY-1785,2
11614,21-19DY-1793,0
11615,21-19DY-1798,2
11616,21-19DY-1799,1
11617,21-19DY-180,2
11618,21-19DY-1806,0
11619,21-19DY-1807,0
11620,21-19DY-181,2
11621,21-19DY-1814,2
11622,21-19DY-182,1
11623,21-19DY-1821,2
11624,21-19DY-1829,2
11625,21-19DY-1836,2
11626,21-19DY-184,2
11627,21-19DY-1847,2
11628,21-19DY-1848,2
11629,21-19DY-1852,2
11630,21-19DY-186,2
11631,21-19DY-1860,0
11632,21-19DY-1862,2
11633,21-19DY-1866,1
11634,21-19DY-1867,1
11635,21-19DY-1873,2
11636,21-19DY-1877,2
11637,21-19DY-1880,2
11638,21-19DY-1884,1
11639,21-19DY-1886,1
11640,21-19DY-1904,0
11641,21-19DY-1913,2
11642,21-19DY-1914,0
11643,21-19DY-1917,2
11644,21-19DY-1918,1
11645,21-19DY-1920,2
11646,21-19DY-1922,1
11647,21-19DY-1925,2
11648,21-19DY-1930,0
11649,21-19DY-1937,2
11650,21-19DY-1938,2
11651,21-19DY-1939,0
11652,21-19DY-194,0
11653,21-19DY-1943,0
11654,21-19DY-1947,2
11655,21-19DY-1948,2
11656,21-19DY-1950,2
11657,21-19DY-1952,2
11658,21-19DY-1953,2
11659,21-19DY-1954,1
11660,21-19DY-1960,1
11661,21-19DY-1961,0
11662,21-19DY-1964,2
11663,21-19DY-1969,1
11664,21-19DY-1973,2
11665,21-19DY-1976,2
11666,21-19DY-1978,2
11667,21-19DY-1984,2
11668,21-19DY-1985,0
11669,21-19DY-1987,1
11670,21-19DY-1990,3
11671,21-19DY-1991,0
11672,21-19DY-1995,0
11673,21-19DY-200,2
11674,21-19DY-2002,2
11675,21-19DY-2005,2
11676,21-19DY-2008,2
11677,21-19DY-2009,2
11678,21-19DY-2012,2
11679,21-19DY-2014,2
11680,21-19DY-2015,2
11681,21-19DY-2017,0
11682,21-19DY-2019,4
11683,21-19DY-2020,2
11684,21-19DY-2022,2
11685,21-19DY-203,2
11686,21-19DY-2030,0
11687,21-19DY-204,0
11688,21-19DY-2042,0
11689,21-19DY-2043,2
11690,21-19DY-2047,2
11691,21-19DY-2050,4
11692,21-19DY-2051,1
11693,21-19DY-2058,1
11694,21-19DY-2060,1
11695,21-19DY-2065,4
11696,21-19DY-2071,0
11697,21-19DY-2072,3
11698,21-19DY-2079,4
11699,21-19DY-2084,2
11700,21-19DY-2085,1
11701,21-19DY-209,1
11702,21-19DY-210,3
11703,21-19DY-2102,0
11704,21-19DY-212,0
11705,21-19DY-2120,4
11706,21-19DY-2122,1
11707,21-19DY-213,1
11708,21-19DY-2144,0
11709,21-19DY-2146,1
11710,21-19DY-2151,4
11711,21-19DY-2154,0
11712,21-19DY-2158,0
11713,21-19DY-2159,2
11714,21-19DY-2164,2
11715,21-19DY-2165,2
11716,21-19DY-2169,0
11717,21-19DY-2175,0
11718,21-19DY-2180,0
11719,21-19DY-2188,1
11720,21-19DY-2189,0
11721,21-19DY-2198,2
11722,21-19DY-2205,2
11723,21-19DY-2207,0
11724,21-19DY-2208,2
11725,21-19DY-2209,2
11726,21-19DY-2210,0
11727,21-19DY-2212,1
11728,21-19DY-2213,0
11729,21-19DY-2214,2
11730,21-19DY-2217,4
11731,21-19DY-2221,4
11732,21-19DY-2228,1
11733,21-19DY-2229,1
11734,21-19DY-2230,1
11735,21-19DY-2233,4
11736,21-19DY-2236,2
11737,21-19DY-224,0
11738,21-19DY-2243,2
11739,21-19DY-2247,1
11740,21-19DY-2254,3
11741,21-19DY-2255,2
11742,21-19DY-2257,2
11743,21-19DY-2258,2
11744,21-19DY-226,0
11745,21-19DY-2263,1
11746,21-19DY-2272,2
11747,21-19DY-2275,1
11748,21-19DY-2276,1
11749,21-19DY-2279,1
11750,21-19DY-228,1
11751,21-19DY-2280,4
11752,21-19DY-2284,1
11753,21-19DY-2288,2
11754,21-19DY-229,2
11755,21-19DY-2291,2
11756,21-19DY-2296,1
11757,21-19DY-2297,0
11758,21-19DY-2299,0
11759,21-19DY-2302,2
11760,21-19DY-2305,2
11761,21-19DY-2310,2
11762,21-19DY-2316,4
11763,21-19DY-2317,1
11764,21-19DY-2319,0
11765,21-19DY-232,1
11766,21-19DY-2322,2
11767,21-19DY-2325,0
11768,21-19DY-2326,3
11769,21-19DY-2329,0
11770,21-19DY-2331,0
11771,21-19DY-2332,1
11772,21-19DY-2334,2
11773,21-19DY-2340,2
11774,21-19DY-2341,1
11775,21-19DY-2347,2
11776,21-19DY-2349,2
11777,21-19DY-2350,2
11778,21-19DY-2353,0
11779,21-19DY-2359,3
11780,21-19DY-2361,0
11781,21-19DY-2363,0
11782,21-19DY-2371,0
11783,21-19DY-2379,2
11784,21-19DY-2382,2
11785,21-19DY-2386,1
11786,21-19DY-2387,4
11787,21-19DY-2388,1
11788,21-19DY-239,0
11789,21-19DY-2391,1
11790,21-19DY-2394,1
11791,21-19DY-2398,2
11792,21-19DY-240,1
11793,21-19DY-2403,1
11794,21-19DY-2404,2
11795,21-19DY-2405,2
11796,21-19DY-2407,2
11797,21-19DY-2411,2
11798,21-19DY-2415,2
11799,21-19DY-2416,2
11800,21-19DY-2418,2
11801,21-19DY-2427,2
11802,21-19DY-2430,1
11803,21-19DY-2434,2
11804,21-19DY-2443,2
11805,21-19DY-2445,2
11806,21-19DY-2446,0
11807,21-19DY-2447,1
11808,21-19DY-2448,1
11809,21-19DY-245,4
11810,21-19DY-2451,4
11811,21-19DY-2454,2
11812,21-19DY-2455,3
11813,21-19DY-2456,2
11814,21-19DY-2457,2
11815,21-19DY-2461,0
11816,21-19DY-2463,2
11817,21-19DY-2465,1
11818,21-19DY-247,0
11819,21-19DY-2473,2
11820,21-19DY-2475,0
11821,21-19DY-2476,0
11822,21-19DY-248,0
11823,21-19DY-2481,0
11824,21-19DY-2482,0
11825,21-19DY-2483,2
11826,21-19DY-2485,1
11827,21-19DY-2486,2
11828,21-19DY-2487,2
11829,21-19DY-2489,2
11830,21-19DY-2490,1
11831,21-19DY-2493,2
11832,21-19DY-2501,2
11833,21-19DY-2506,0
11834,21-19DY-2508,0
11835,21-19DY-2515,2
11836,21-19DY-2522,2
11837,21-19DY-2524,1
11838,21-19DY-254,0
11839,21-19DY-2540,2
11840,21-19DY-2541,2
11841,21-19DY-2544,1
11842,21-19DY-2548,0
11843,21-19DY-2549,2
11844,21-19DY-2551,1
11845,21-19DY-2563,0
11846,21-19DY-2568,0
11847,21-19DY-2569,1
11848,21-19DY-2570,2
11849,21-19DY-2574,2
11850,21-19DY-2579,2
11851,21-19DY-258,1
11852,21-19DY-2580,2
11853,21-19DY-2585,2
11854,21-19DY-2586,2
11855,21-19DY-2588,2
11856,21-19DY-2592,2
11857,21-19DY-2594,2
11858,21-19DY-2596,2
11859,21-19DY-2597,1
11860,21-19DY-2598,1
11861,21-19DY-2600,4
11862,21-19DY-2601,1
11863,21-19DY-2605,2
11864,21-19DY-2607,2
11865,21-19DY-2614,0
11866,21-19DY-2622,2
11867,21-19DY-2623,1
11868,21-19DY-263,2
11869,21-19DY-2631,0
11870,21-19DY-2633,3
11871,21-19DY-2634,2
11872,21-19DY-2636,4
11873,21-19DY-2637,0
11874,21-19DY-2640,2
11875,21-19DY-2642,0
11876,21-19DY-2646,0
11877,21-19DY-2647,4
11878,21-19DY-2655,2
11879,21-19DY-2659,1
11880,21-19DY-2662,2
11881,21-19DY-2663,2
11882,21-19DY-2667,3
11883,21-19DY-2672,2
11884,21-19DY-2677,2
11885,21-19DY-2680,3
11886,21-19DY-2690,3
11887,21-19DY-2693,2
11888,21-19DY-2694,2
11889,21-19DY-2697,2
11890,21-19DY-270,2
11891,21-19DY-2700,2
11892,21-19DY-2701,0
11893,21-19DY-2709,0
11894,21-19DY-271,1
11895,21-19DY-2710,1
11896,21-19DY-2713,1
11897,21-19DY-2714,0
11898,21-19DY-2717,3
11899,21-19DY-2718,2
11900,21-19DY-2719,0
11901,21-19DY-2721,2
11902,21-19DY-2724,2
11903,21-19DY-2727,2
11904,21-19DY-2728,2
11905,21-19DY-2729,0
11906,21-19DY-2732,2
11907,21-19DY-2736,2
11908,21-19DY-2737,2
11909,21-19DY-2740,2
11910,21-19DY-2743,2
11911,21-19DY-2744,1
11912,21-19DY-2751,2
11913,21-19DY-2753,1
11914,21-19DY-2756,4
11915,21-19DY-276,0
11916,21-19DY-2760,1
11917,21-19DY-2761,0
11918,21-19DY-2765,0
11919,21-19DY-2767,2
11920,21-19DY-2778,2
11921,21-19DY-2780,0
11922,21-19DY-2784,2
11923,21-19DY-2786,0
11924,21-19DY-2791,2
11925,21-19DY-2792,1
11926,21-19DY-2793,1
11927,21-19DY-2796,1
11928,21-19DY-28,0
11929,21-19DY-2809,0
11930,21-19DY-281,1
11931,21-19DY-2815,2
11932,21-19DY-2816,2
11933,21-19DY-2820,0
11934,21-19DY-2821,2
11935,21-19DY-2822,0
11936,21-19DY-2823,2
11937,21-19DY-2828,1
11938,21-19DY-2831,0
11939,21-19DY-2832,1
11940,21-19DY-2836,2
11941,21-19DY-2838,2
11942,21-19DY-2839,2
11943,21-19DY-2842,0
11944,21-19DY-2843,1
11945,21-19DY-2844,2
11946,21-19DY-2845,2
11947,21-19DY-2850,4
11948,21-19DY-2853,0
11949,21-19DY-2854,0
11950,21-19DY-2855,2
11951,21-19DY-2856,3
11952,21-19DY-2860,0
11953,21-19DY-2865,3
11954,21-19DY-2872,4
11955,21-19DY-2873,2
11956,21-19DY-2880,4
11957,21-19DY-2885,0
11958,21-19DY-2895,1
11959,21-19DY-2896,1
11960,21-19DY-2900,2
11961,21-19DY-2906,2
11962,21-19DY-2911,4
11963,21-19DY-2913,1
11964,21-19DY-2916,2
11965,21-19DY-2925,2
11966,21-19DY-2926,2
11967,21-19DY-2927,2
11968,21-19DY-2931,1
11969,21-19DY-2936,4
11970,21-19DY-294,2
11971,21-19DY-2941,2
11972,21-19DY-2942,1
11973,21-19DY-2943,2
11974,21-19DY-2947,2
11975,21-19DY-2949,2
11976,21-19DY-2954,3
11977,21-19DY-2956,0
11978,21-19DY-2971,2
11979,21-19DY-2973,0
11980,21-19DY-2976,2
11981,21-19DY-2980,2
11982,21-19DY-2992,0
11983,21-19DY-2995,2
11984,21-19DY-2996,2
11985,21-19DY-3000,2
11986,21-19DY-3003,2
11987,21-19DY-3004,0
11988,21-19DY-301,4
11989,21-19DY-3016,2
11990,21-19DY-3024,1
11991,21-19DY-3029,1
11992,21-19DY-3036,0
11993,21-19DY-3038,1
11994,21-19DY-3044,1
11995,21-19DY-3045,1
11996,21-19DY-3050,2
11997,21-19DY-3064,2
11998,21-19DY-3066,2
11999,21-19DY-3072,2
12000,21-19DY-3077,0
12001,21-19DY-3078,0
12002,21-19DY-3079,2
12003,21-19DY-3093,2
12004,21-19DY-3094,2
12005,21-19DY-3095,2
12006,21-19DY-3098,3
12007,21-19DY-31,0
12008,21-19DY-3100,0
12009,21-19DY-3101,0
12010,21-19DY-3106,1
12011,21-19DY-3108,1
12012,21-19DY-3109,2
12013,21-19DY-3120,4
12014,21-19DY-3127,2
12015,21-19DY-3128,2
12016,21-19DY-3129,0
12017,21-19DY-313,0
12018,21-19DY-3131,2
12019,21-19DY-3133,2
12020,21-19DY-3134,0
12021,21-19DY-3135,2
12022,21-19DY-3136,2
12023,21-19DY-314,3
12024,21-19DY-3140,2
12025,21-19DY-3145,1
12026,21-19DY-3147,1
12027,21-19DY-3151,2
12028,21-19DY-3154,1
12029,21-19DY-3157,2
12030,21-19DY-3159,2
12031,21-19DY-316,2
12032,21-19DY-3162,0
12033,21-19DY-3164,3
12034,21-19DY-3172,0
12035,21-19DY-3180,2
12036,21-19DY-3195,0
12037,21-19DY-3199,2
12038,21-19DY-32,2
12039,21-19DY-320,0
12040,21-19DY-3205,0
12041,21-19DY-3206,2
12042,21-19DY-3213,2
12043,21-19DY-3215,2
12044,21-19DY-3218,2
12045,21-19DY-3219,2
12046,21-19DY-3223,1
12047,21-19DY-3224,1
12048,21-19DY-3225,0
12049,21-19DY-3227,3
12050,21-19DY-3229,2
12051,21-19DY-3231,0
12052,21-19DY-3233,0
12053,21-19DY-3234,0
12054,21-19DY-324,0
12055,21-19DY-3241,2
12056,21-19DY-3249,2
12057,21-19DY-3254,2
12058,21-19DY-3255,0
12059,21-19DY-326,2
12060,21-19DY-3266,3
12061,21-19DY-3267,3
12062,21-19DY-3272,0
12063,21-19DY-3276,0
12064,21-19DY-3278,2
12065,21-19DY-3279,2
12066,21-19DY-3286,2
12067,21-19DY-3288,0
12068,21-19DY-329,2
12069,21-19DY-3295,2
12070,21-19DY-3297,2
12071,21-19DY-3298,0
12072,21-19DY-3300,1
12073,21-19DY-3301,1
12074,21-19DY-3306,0
12075,21-19DY-3307,0
12076,21-19DY-3308,2
12077,21-19DY-3312,2
12078,21-19DY-3316,2
12079,21-19DY-3318,1
12080,21-19DY-332,2
12081,21-19DY-3320,2
12082,21-19DY-3321,1
12083,21-19DY-3323,2
12084,21-19DY-3330,2
12085,21-19DY-3338,4
12086,21-19DY-3340,1
12087,21-19DY-3343,4
12088,21-19DY-3346,1
12089,21-19DY-3347,2
12090,21-19DY-3348,2
12091,21-19DY-3352,1
12092,21-19DY-3353,1
12093,21-19DY-3362,1
12094,21-19DY-3365,0
12095,21-19DY-337,0
12096,21-19DY-3372,2
12097,21-19DY-3377,2
12098,21-19DY-3383,1
12099,21-19DY-3386,1
12100,21-19DY-3387,1
12101,21-19DY-3392,2
12102,21-19DY-3393,1
12103,21-19DY-3400,2
12104,21-19DY-3402,2
12105,21-19DY-3403,1
12106,21-19DY-3410,1
12107,21-19DY-3413,2
12108,21-19DY-3414,1
12109,21-19DY-3426,0
12110,21-19DY-3445,2
12111,21-19DY-3457,2
12112,21-19DY-3463,0
12113,21-19DY-3466,2
12114,21-19DY-3471,2
12115,21-19DY-3473,0
12116,21-19DY-3476,2
12117,21-19DY-3477,2
12118,21-19DY-3478,2
12119,21-19DY-3489,1
12120,21-19DY-3490,2
12121,21-19DY-3494,1
12122,21-19DY-3499,2
12123,21-19DY-3503,4
12124,21-19DY-3505,4
12125,21-19DY-3507,2
12126,21-19DY-3509,4
12127,21-19DY-3510,2
12128,21-19DY-3513,0
12129,21-19DY-3519,0
12130,21-19DY-3521,2
12131,21-19DY-3522,0
12132,21-19DY-3527,0
12133,21-19DY-3529,0
12134,21-19DY-3539,0
12135,21-19DY-3540,2
12136,21-19DY-3541,1
12137,21-19DY-3543,1
12138,21-19DY-3544,1
12139,21-19DY-3546,0
12140,21-19DY-3549,1
12141,21-19DY-3550,2
12142,21-19DY-3552,0
12143,21-19DY-3555,2
12144,21-19DY-3560,0
12145,21-19DY-3561,1
12146,21-19DY-3562,0
12147,21-19DY-3563,2
12148,21-19DY-357,2
12149,21-19DY-3573,0
12150,21-19DY-3574,1
12151,21-19DY-3575,4
12152,21-19DY-3577,4
12153,21-19DY-3580,0
12154,21-19DY-3583,2
12155,21-19DY-3584,2
12156,21-19DY-3585,3
12157,21-19DY-3586,0
12158,21-19DY-3589,3
12159,21-19DY-3590,3
12160,21-19DY-3592,0
12161,21-19DY-3593,0
12162,21-19DY-3596,2
12163,21-19DY-3599,2
12164,21-19DY-3602,2
12165,21-19DY-3603,2
12166,21-19DY-3605,0
12167,21-19DY-3606,2
12168,21-19DY-3607,2
12169,21-19DY-3610,2
12170,21-19DY-3612,2
12171,21-19DY-3613,2
12172,21-19DY-3615,2
12173,21-19DY-3617,2
12174,21-19DY-3618,2
12175,21-19DY-3626,0
12176,21-19DY-3632,2
12177,21-19DY-3637,2
12178,21-19DY-3641,1
12179,21-19DY-3643,1
12180,21-19DY-3644,1
12181,21-19DY-3646,1
12182,21-19DY-3649,1
12183,21-19DY-3653,0
12184,21-19DY-3655,0
12185,21-19DY-3660,2
12186,21-19DY-3664,0
12187,21-19DY-3668,0
12188,21-19DY-3669,1
12189,21-19DY-3672,4
12190,21-19DY-3673,3
12191,21-19DY-3674,1
12192,21-19DY-3675,1
12193,21-19DY-3677,1
12194,21-19DY-3679,2
12195,21-19DY-3682,1
12196,21-19DY-3686,2
12197,21-19DY-3691,1
12198,21-19DY-3697,0
12199,21-19DY-3699,2
12200,21-19DY-3700,3
12201,21-19DY-3704,1
12202,21-19DY-3707,1
12203,21-19DY-3709,1
12204,21-19DY-371,4
12205,21-19DY-3710,1
12206,21-19DY-3714,1
12207,21-19DY-3715,1
12208,21-19DY-3718,0
12209,21-19DY-3721,4
12210,21-19DY-3722,1
12211,21-19DY-3725,0
12212,21-19DY-3733,0
12213,21-19DY-3739,4
12214,21-19DY-3741,2
12215,21-19DY-3742,1
12216,21-19DY-3744,0
12217,21-19DY-3745,0
12218,21-19DY-3748,0
12219,21-19DY-3750,1
12220,21-19DY-3760,0
12221,21-19DY-3761,2
12222,21-19DY-3762,0
12223,21-19DY-3764,2
12224,21-19DY-3770,0
12225,21-19DY-3771,2
12226,21-19DY-3778,2
12227,21-19DY-378,0
12228,21-19DY-3783,1
12229,21-19DY-3788,2
12230,21-19DY-3789,2
12231,21-19DY-3790,2
12232,21-19DY-3799,4
12233,21-19DY-380,1
12234,21-19DY-3800,2
12235,21-19DY-3801,1
12236,21-19DY-3802,1
12237,21-19DY-3805,0
12238,21-19DY-3808,4
12239,21-19DY-381,4
12240,21-19DY-3820,2
12241,21-19DY-3829,1
12242,21-19DY-3835,1
12243,21-19DY-3837,1
12244,21-19DY-3839,2
12245,21-19DY-384,2
12246,21-19DY-385,1
12247,21-19DY-3855,1
12248,21-19DY-3856,0
12249,21-19DY-3861,1
12250,21-19DY-3862,1
12251,21-19DY-3864,2
12252,21-19DY-3866,1
12253,21-19DY-3868,0
12254,21-19DY-3872,0
12255,21-19DY-3875,4
12256,21-19DY-3876,0
12257,21-19DY-3878,2
12258,21-19DY-3879,0
12259,21-19DY-3883,0
12260,21-19DY-3885,1
12261,21-19DY-3886,0
12262,21-19DY-3888,2
12263,21-19DY-389,2
12264,21-19DY-3890,2
12265,21-19DY-3894,1
12266,21-19DY-3895,2
12267,21-19DY-3897,1
12268,21-19DY-3899,1
12269,21-19DY-3903,0
12270,21-19DY-3904,0
12271,21-19DY-3909,4
12272,21-19DY-391,0
12273,21-19DY-3911,0
12274,21-19DY-3912,1
12275,21-19DY-3913,0
12276,21-19DY-3914,2
12277,21-19DY-3917,2
12278,21-19DY-392,0
12279,21-19DY-3922,0
12280,21-19DY-3926,3
12281,21-19DY-3928,4
12282,21-19DY-3931,0
12283,21-19DY-3932,0
12284,21-19DY-3939,0
12285,21-19DY-3940,0
12286,21-19DY-3945,0
12287,21-19DY-3947,0
12288,21-19DY-3949,2
12289,21-19DY-3950,2
12290,21-19DY-3961,2
12291,21-19DY-3964,2
12292,21-19DY-3965,2
12293,21-19DY-3968,0
12294,21-19DY-3969,0
12295,21-19DY-397,0
12296,21-19DY-3973,0
12297,21-19DY-398,0
12298,21-19DY-3980,2
12299,21-19DY-3987,0
12300,21-19DY-399,2
12301,21-19DY-3993,0
12302,21-19DY-4,2
12303,21-19DY-4002,0
12304,21-19DY-4003,0
12305,21-19DY-4008,2
12306,21-19DY-4013,1
12307,21-19DY-4017,2
12308,21-19DY-4018,0
12309,21-19DY-4021,2
12310,21-19DY-4025,2
12311,21-19DY-4026,2
12312,21-19DY-403,0
12313,21-19DY-4030,0
12314,21-19DY-4041,2
12315,21-19DY-4045,0
12316,21-19DY-4048,2
12317,21-19DY-4050,0
12318,21-19DY-4051,2
12319,21-19DY-4054,2
12320,21-19DY-4055,0
12321,21-19DY-4056,0
12322,21-19DY-406,1
12323,21-19DY-4065,2
12324,21-19DY-4069,2
12325,21-19DY-407,2
12326,21-19DY-4075,2
12327,21-19DY-4076,2
12328,21-19DY-4077,0
12329,21-19DY-4078,0
12330,21-19DY-4079,2
12331,21-19DY-408,2
12332,21-19DY-4083,1
12333,21-19DY-4084,2
12334,21-19DY-4086,2
12335,21-19DY-4089,0
12336,21-19DY-4090,1
12337,21-19DY-4091,2
12338,21-19DY-4092,1
12339,21-19DY-4094,0
12340,21-19DY-4096,1
12341,21-19DY-411,2
12342,21-19DY-416,1
12343,21-19DY-418,2
12344,21-19DY-419,0
12345,21-19DY-42,0
12346,21-19DY-421,1
12347,21-19DY-423,1
12348,21-19DY-425,2
12349,21-19DY-426,1
12350,21-19DY-428,2
12351,21-19DY-430,4
12352,21-19DY-433,4
12353,21-19DY-436,4
12354,21-19DY-438,2
12355,21-19DY-439,1
12356,21-19DY-447,1
12357,21-19DY-448,1
12358,21-19DY-449,1
12359,21-19DY-451,1
12360,21-19DY-452,2
12361,21-19DY-453,1
12362,21-19DY-454,1
12363,21-19DY-462,2
12364,21-19DY-463,2
12365,21-19DY-465,2
12366,21-19DY-469,1
12367,21-19DY-47,2
12368,21-19DY-472,2
12369,21-19DY-476,2
12370,21-19DY-477,2
12371,21-19DY-478,2
12372,21-19DY-48,2
12373,21-19DY-480,3
12374,21-19DY-481,1
12375,21-19DY-482,2
12376,21-19DY-484,2
12377,21-19DY-485,2
12378,21-19DY-487,2
12379,21-19DY-49,2
12380,21-19DY-491,2
12381,21-19DY-493,2
12382,21-19DY-5,0
12383,21-19DY-50,1
12384,21-19DY-500,2
12385,21-19DY-504,2
12386,21-19DY-505,2
12387,21-19DY-507,1
12388,21-19DY-512,1
12389,21-19DY-515,2
12390,21-19DY-517,1
12391,21-19DY-52,2
12392,21-19DY-520,0
12393,21-19DY-524,1
12394,21-19DY-525,2
12395,21-19DY-528,0
12396,21-19DY-53,0
12397,21-19DY-531,2
12398,21-19DY-538,2
12399,21-19DY-545,4
12400,21-19DY-547,1
12401,21-19DY-554,0
12402,21-19DY-56,2
12403,21-19DY-579,2
12404,21-19DY-580,1
12405,21-19DY-59,2
12406,21-19DY-594,2
12407,21-19DY-598,0
12408,21-19DY-603,1
12409,21-19DY-610,0
12410,21-19DY-614,0
12411,21-19DY-619,1
12412,21-19DY-629,1
12413,21-19DY-633,2
12414,21-19DY-635,1
12415,21-19DY-639,2
12416,21-19DY-651,1
12417,21-19DY-653,1
12418,21-19DY-654,2
12419,21-19DY-655,2
12420,21-19DY-659,0
12421,21-19DY-660,2
12422,21-19DY-661,2
12423,21-19DY-670,0
12424,21-19DY-673,2
12425,21-19DY-689,2
12426,21-19DY-69,2
12427,21-19DY-692,1
12428,21-19DY-697,0
12429,21-19DY-699,2
12430,21-19DY-7,1
12431,21-19DY-704,2
12432,21-19DY-706,2
12433,21-19DY-708,0
12434,21-19DY-716,0
12435,21-19DY-72,0
12436,21-19DY-724,1
12437,21-19DY-730,1
12438,21-19DY-734,1
12439,21-19DY-735,4
12440,21-19DY-740,1
12441,21-19DY-746,2
12442,21-19DY-749,2
12443,21-19DY-753,2
12444,21-19DY-757,2
12445,21-19DY-758,2
12446,21-19DY-765,2
12447,21-19DY-766,2
12448,21-19DY-777,1
12449,21-19DY-78,4
12450,21-19DY-781,1
12451,21-19DY-787,0
12452,21-19DY-79,2
12453,21-19DY-791,2
12454,21-19DY-792,2
12455,21-19DY-794,2
12456,21-19DY-806,2
12457,21-19DY-809,1
12458,21-19DY-81,2
12459,21-19DY-816,2
12460,21-19DY-821,3
12461,21-19DY-824,1
12462,21-19DY-83,2
12463,21-19DY-836,1
12464,21-19DY-854,0
12465,21-19DY-858,1
12466,21-19DY-86,1
12467,21-19DY-860,1
12468,21-19DY-865,1
12469,21-19DY-867,2
12470,21-19DY-868,1
12471,21-19DY-876,0
12472,21-19DY-88,3
12473,21-19DY-885,2
12474,21-19DY-887,3
12475,21-19DY-889,2
12476,21-19DY-89,0
12477,21-19DY-891,2
12478,21-19DY-894,4
12479,21-19DY-896,0
12480,21-19DY-897,0
12481,21-19DY-898,1
12482,21-19DY-90,0
12483,21-19DY-908,1
12484,21-19DY-909,1
12485,21-19DY-911,2
12486,21-19DY-913,2
12487,21-19DY-915,1
12488,21-19DY-923,2
12489,21-19DY-932,0
12490,21-19DY-934,0
12491,21-19DY-940,2
12492,21-19DY-944,2
12493,21-19DY-948,0
12494,21-19DY-950,1
12495,21-19DY-958,4
12496,21-19DY-966,4
12497,21-19DY-967,2
12498,21-19DY-97,2
12499,21-19DY-973,2
12500,21-19DY-975,0
12501,21-19DY-977,4
12502,21-19DY-984,2
12503,21-19DY-986,2
12504,21-19DY-987,1
12505,21-19DY-988,1
12506,21-19DY-989,2
12507,21-19DY-998,1
12508,21-19E1-1006,1
12509,21-19E1-1009,2
12510,21-19E1-1013,1
12511,21-19E1-1016,0
12512,21-19E1-1017,2
12513,21-19E1-1018,1
12514,21-19E1-1020,2
12515,21-19E1-1022,2
12516,21-19E1-1023,2
12517,21-19E1-1024,0
12518,21-19E1-103,0
12519,21-19E1-1030,1
12520,21-19E1-1035,2
12521,21-19E1-1037,3
12522,21-19E1-1042,0
12523,21-19E1-1043,2
12524,21-19E1-1044,0
12525,21-19E1-1045,2
12526,21-19E1-105,0
12527,21-19E1-1051,0
12528,21-19E1-1052,0
12529,21-19E1-1053,3
12530,21-19E1-1055,2
12531,21-19E1-1062,2
12532,21-19E1-107,2
12533,21-19E1-1071,2
12534,21-19E1-1073,2
12535,21-19E1-1080,2
12536,21-19E1-1081,2
12537,21-19E1-1087,2
12538,21-19E1-1088,0
12539,21-19E1-109,2
12540,21-19E1-1090,2
12541,21-19E1-1095,1
12542,21-19E1-1096,1
12543,21-19E1-1098,2
12544,21-19E1-110,0
12545,21-19E1-1107,1
12546,21-19E1-1108,2
12547,21-19E1-1111,2
12548,21-19E1-1118,2
12549,21-19E1-1120,1
12550,21-19E1-1126,4
12551,21-19E1-1127,4
12552,21-19E1-1131,4
12553,21-19E1-1134,1
12554,21-19E1-1137,0
12555,21-19E1-1143,4
12556,21-19E1-1144,2
12557,21-19E1-1146,2
12558,21-19E1-1148,1
12559,21-19E1-1149,1
12560,21-19E1-1154,1
12561,21-19E1-1155,2
12562,21-19E1-1156,1
12563,21-19E1-1157,2
12564,21-19E1-1160,1
12565,21-19E1-1164,1
12566,21-19E1-1165,2
12567,21-19E1-1167,1
12568,21-19E1-1168,4
12569,21-19E1-1175,2
12570,21-19E1-1176,2
12571,21-19E1-1179,1
12572,21-19E1-118,2
12573,21-19E1-1180,2
12574,21-19E1-1181,1
12575,21-19E1-1184,2
12576,21-19E1-1190,2
12577,21-19E1-12,2
12578,21-19E1-1200,3
12579,21-19E1-1201,3
12580,21-19E1-1202,0
12581,21-19E1-1206,2
12582,21-19E1-1210,2
12583,21-19E1-1212,1
12584,21-19E1-1213,1
12585,21-19E1-1214,4
12586,21-19E1-1215,1
12587,21-19E1-1216,2
12588,21-19E1-1219,2
12589,21-19E1-1222,2
12590,21-19E1-1227,1
12591,21-19E1-1232,1
12592,21-19E1-1234,1
